,index,item,counts,Rec_grid,시군구명,longitude,lat
18255,23322,농산물,5,26410,금정구,129.0943194,35.24007778
18256,1407,음반,4,26410,금정구,129.0943194,35.24007778
18257,24175,농산물,6,26410,금정구,129.0943194,35.24007778
18258,3999,축산,3,26410,금정구,129.0943194,35.24007778
18259,21200,농산물,3,26410,금정구,129.0943194,35.24007778
18260,12473,농산물,4,26410,금정구,129.0943194,35.24007778
18261,18849,기타식품,3,26410,금정구,129.0943194,35.24007778
18262,4135,농산물,3,26410,금정구,129.0943194,35.24007778
18263,31082,음료,4,26410,금정구,129.0943194,35.24007778
18264,1692,농산물,3,26410,금정구,129.0943194,35.24007778
18265,17050,농산물,5,26410,금정구,129.0943194,35.24007778
18266,11193,농산물,3,26410,금정구,129.0943194,35.24007778
18267,2794,농산물,4,26410,금정구,129.0943194,35.24007778
18268,4718,농산물,4,26410,금정구,129.0943194,35.24007778
18269,26233,농산물,3,26410,금정구,129.0943194,35.24007778
18270,19489,음반,4,26410,금정구,129.0943194,35.24007778
18271,17875,기타식품,3,26410,금정구,129.0943194,35.24007778
18272,8850,농산물,3,26410,금정구,129.0943194,35.24007778
18273,13104,농산물,8,26410,금정구,129.0943194,35.24007778
18274,29086,농산물,3,26410,금정구,129.0943194,35.24007778
18275,24535,농산물,7,26410,금정구,129.0943194,35.24007778
18276,12169,농산물,4,26410,금정구,129.0943194,35.24007778
18277,17252,농산물,3,26410,금정구,129.0943194,35.24007778
18278,9631,농산물,3,26410,금정구,129.0943194,35.24007778
18279,30304,농산물,3,26410,금정구,129.0943194,35.24007778
18280,14934,농산물,3,26410,금정구,129.0943194,35.24007778
18281,29074,농산물,3,26410,금정구,129.0943194,35.24007778
18282,28446,농산물,3,26410,금정구,129.0943194,35.24007778
18283,9123,농산물,3,26410,금정구,129.0943194,35.24007778
18284,16837,농산물,12,26410,금정구,129.0943194,35.24007778
18285,14423,농산물,4,26410,금정구,129.0943194,35.24007778
18286,24475,농산물,3,26410,금정구,129.0943194,35.24007778
18287,13800,축산,3,26410,금정구,129.0943194,35.24007778
18288,8306,농산물,4,26410,금정구,129.0943194,35.24007778
18289,27770,농산물,3,26410,금정구,129.0943194,35.24007778
18290,12406,농산물,3,26410,금정구,129.0943194,35.24007778
18291,10604,농산물,5,26410,금정구,129.0943194,35.24007778
18292,24820,농산물,3,26410,금정구,129.0943194,35.24007778
18293,13119,농산물,4,26410,금정구,129.0943194,35.24007778
18294,14594,농산물,3,26410,금정구,129.0943194,35.24007778
18295,684,농산물,5,26410,금정구,129.0943194,35.24007778
18296,12568,농산물,3,26410,금정구,129.0943194,35.24007778
18297,28272,농산물,3,26410,금정구,129.0943194,35.24007778
18298,2454,농산물,4,26410,금정구,129.0943194,35.24007778
18299,13939,농산물,3,26410,금정구,129.0943194,35.24007778
18300,11750,농산물,4,26410,금정구,129.0943194,35.24007778
18301,17705,기타식품,15,26410,금정구,129.0943194,35.24007778
18302,1867,수산,3,26410,금정구,129.0943194,35.24007778
18303,12229,농산물,4,26410,금정구,129.0943194,35.24007778
18304,26585,농산물,3,26410,금정구,129.0943194,35.24007778
18305,27953,농산물,3,26410,금정구,129.0943194,35.24007778
18306,17624,음료,5,26410,금정구,129.0943194,35.24007778
18307,29297,농산물,4,26410,금정구,129.0943194,35.24007778
18308,28160,농산물,3,26410,금정구,129.0943194,35.24007778
18309,11306,농산물,5,26410,금정구,129.0943194,35.24007778
18310,754,농산물,7,26410,금정구,129.0943194,35.24007778
18311,11941,농산물,3,26410,금정구,129.0943194,35.24007778
18312,23690,농산물,10,26410,금정구,129.0943194,35.24007778
18313,11557,농산물,3,26410,금정구,129.0943194,35.24007778
18314,27412,농산물,5,26410,금정구,129.0943194,35.24007778
18315,20072,농산물,3,26410,금정구,129.0943194,35.24007778
18316,23053,농산물,179,26410,금정구,129.0943194,35.24007778
18317,24433,농산물,4,26410,금정구,129.0943194,35.24007778
18318,28531,농산물,3,26410,금정구,129.0943194,35.24007778
18319,11965,농산물,7,26410,금정구,129.0943194,35.24007778
18320,748,농산물,3,26410,금정구,129.0943194,35.24007778
18321,13675,농산물,3,26410,금정구,129.0943194,35.24007778
18322,6363,농산물,3,26410,금정구,129.0943194,35.24007778
18323,25901,농산물,4,26410,금정구,129.0943194,35.24007778
18324,11343,농산물,3,26410,금정구,129.0943194,35.24007778
18325,5966,농산물,3,26410,금정구,129.0943194,35.24007778
18326,11473,농산물,4,26410,금정구,129.0943194,35.24007778
18327,11095,가공식품,3,26410,금정구,129.0943194,35.24007778
18328,14574,농산물,3,26410,금정구,129.0943194,35.24007778
18329,2535,농산물,5,26410,금정구,129.0943194,35.24007778
18330,12442,농산물,3,26410,금정구,129.0943194,35.24007778
18331,21311,농산물,8,26410,금정구,129.0943194,35.24007778
18332,10103,농산물,3,26410,금정구,129.0943194,35.24007778
18333,29851,농산물,3,26410,금정구,129.0943194,35.24007778
18334,878,농산물,3,26410,금정구,129.0943194,35.24007778
18335,19590,농산물,3,26410,금정구,129.0943194,35.24007778
18336,24558,농산물,3,26410,금정구,129.0943194,35.24007778
18337,22376,농산물,3,26470,연제구,129.082075,35.17318611
18338,29387,농산물,3,26470,연제구,129.082075,35.17318611
18339,3621,농산물,11,26470,연제구,129.082075,35.17318611
18340,22694,농산물,4,26470,연제구,129.082075,35.17318611
18341,22550,농산물,4,26470,연제구,129.082075,35.17318611
18342,830,농산물,3,26470,연제구,129.082075,35.17318611
18343,31548,농산물,4,26470,연제구,129.082075,35.17318611
18344,877,농산물,4,26470,연제구,129.082075,35.17318611
18345,18766,농산물,3,26470,연제구,129.082075,35.17318611
18346,3425,농산물,3,26470,연제구,129.082075,35.17318611
18347,30002,농산물,3,26470,연제구,129.082075,35.17318611
18348,6305,농산물,4,26470,연제구,129.082075,35.17318611
18349,26184,농산물,4,26470,연제구,129.082075,35.17318611
18350,17517,농산물,3,26470,연제구,129.082075,35.17318611
18351,24677,농산물,3,26470,연제구,129.082075,35.17318611
18352,28156,농산물,3,26470,연제구,129.082075,35.17318611
18353,7885,음료,3,26470,연제구,129.082075,35.17318611
18354,28062,농산물,4,26470,연제구,129.082075,35.17318611
18355,12130,농산물,3,26470,연제구,129.082075,35.17318611
18356,345,농산물,3,26470,연제구,129.082075,35.17318611
18357,13554,음료,3,26470,연제구,129.082075,35.17318611
18358,26449,농산물,4,26470,연제구,129.082075,35.17318611
18359,20859,농산물,3,26470,연제구,129.082075,35.17318611
18360,373,농산물,3,26470,연제구,129.082075,35.17318611
18361,4013,농산물,6,26470,연제구,129.082075,35.17318611
18362,14892,농산물,6,26470,연제구,129.082075,35.17318611
18363,26898,농산물,3,26470,연제구,129.082075,35.17318611
18364,6475,농산물,4,26470,연제구,129.082075,35.17318611
18365,11768,농산물,4,26470,연제구,129.082075,35.17318611
18366,26087,농산물,3,26470,연제구,129.082075,35.17318611
18367,12025,농산물,3,26470,연제구,129.082075,35.17318611
18368,18718,농산물,3,26470,연제구,129.082075,35.17318611
18369,15514,농산물,5,26470,연제구,129.082075,35.17318611
18370,31146,농산물,3,26470,연제구,129.082075,35.17318611
18371,22199,농산물,3,26470,연제구,129.082075,35.17318611
18372,24030,농산물,3,26470,연제구,129.082075,35.17318611
18373,2121,농산물,3,26470,연제구,129.082075,35.17318611
18374,12626,농산물,5,26470,연제구,129.082075,35.17318611
18375,15726,농산물,4,26470,연제구,129.082075,35.17318611
18376,16455,농산물,4,26470,연제구,129.082075,35.17318611
18377,1466,농산물,3,26470,연제구,129.082075,35.17318611
18378,1696,농산물,4,26470,연제구,129.082075,35.17318611
18379,11602,농산물,3,26470,연제구,129.082075,35.17318611
18380,26043,농산물,3,26470,연제구,129.082075,35.17318611
18381,16229,농산물,3,26470,연제구,129.082075,35.17318611
18382,21703,농산물,3,26470,연제구,129.082075,35.17318611
18383,7735,농산물,8,26470,연제구,129.082075,35.17318611
18384,27102,농산물,3,26470,연제구,129.082075,35.17318611
18385,1766,농산물,6,26470,연제구,129.082075,35.17318611
18386,4115,농산물,3,26470,연제구,129.082075,35.17318611
18387,23599,농산물,3,26470,연제구,129.082075,35.17318611
18388,21550,기타패션의류,5,26470,연제구,129.082075,35.17318611
18389,31490,농산물,3,26470,연제구,129.082075,35.17318611
18390,23715,농산물,5,26470,연제구,129.082075,35.17318611
18391,11315,농산물,3,26470,연제구,129.082075,35.17318611
18392,7568,농산물,3,26470,연제구,129.082075,35.17318611
18393,31512,농산물,3,26470,연제구,129.082075,35.17318611
18394,4831,농산물,5,26470,연제구,129.082075,35.17318611
18395,1684,농산물,5,26470,연제구,129.082075,35.17318611
18396,28379,농산물,4,26470,연제구,129.082075,35.17318611
18397,23038,농산물,4,26470,연제구,129.082075,35.17318611
18398,10700,농산물,3,26470,연제구,129.082075,35.17318611
18399,4189,농산물,4,26470,연제구,129.082075,35.17318611
18400,3211,농산물,4,26470,연제구,129.082075,35.17318611
18401,30203,농산물,3,26470,연제구,129.082075,35.17318611
18402,8548,농산물,5,26470,연제구,129.082075,35.17318611
18403,21326,농산물,3,26470,연제구,129.082075,35.17318611
18404,19325,농산물,3,26470,연제구,129.082075,35.17318611
18405,17535,농산물,4,26470,연제구,129.082075,35.17318611
18406,15957,농산물,8,26470,연제구,129.082075,35.17318611
18407,31186,농산물,3,26470,연제구,129.082075,35.17318611
18408,28399,농산물,3,26470,연제구,129.082075,35.17318611
18409,7028,기타식품,5,26470,연제구,129.082075,35.17318611
18410,31320,농산물,4,26470,연제구,129.082075,35.17318611
18411,30444,농산물,4,26470,연제구,129.082075,35.17318611
18412,11239,농산물,4,26470,연제구,129.082075,35.17318611
18413,598,농산물,3,26470,연제구,129.082075,35.17318611
18414,565,농산물,3,26470,연제구,129.082075,35.17318611
18415,27382,농산물,3,26470,연제구,129.082075,35.17318611
18416,4487,농산물,5,26470,연제구,129.082075,35.17318611
18417,23354,농산물,5,26470,연제구,129.082075,35.17318611
18418,4432,기타패션의류,5,26470,연제구,129.082075,35.17318611
18419,10438,농산물,4,26470,연제구,129.082075,35.17318611
18420,21348,농산물,6,26470,연제구,129.082075,35.17318611
18421,17744,농산물,7,26470,연제구,129.082075,35.17318611
18422,18950,농산물,3,26470,연제구,129.082075,35.17318611
18423,17075,농산물,5,26470,연제구,129.082075,35.17318611
18424,22011,농산물,4,26470,연제구,129.082075,35.17318611
18425,6961,농산물,5,26470,연제구,129.082075,35.17318611
18426,23282,농산물,3,26500,수영구,129.115375,35.14246667
18427,23028,농산물,3,26500,수영구,129.115375,35.14246667
18428,671,농산물,3,26500,수영구,129.115375,35.14246667
18429,13009,음료,5,26500,수영구,129.115375,35.14246667
18430,17406,농산물,3,26500,수영구,129.115375,35.14246667
18431,21246,음반,4,26500,수영구,129.115375,35.14246667
18432,5120,농산물,3,26500,수영구,129.115375,35.14246667
18433,12981,농산물,7,26500,수영구,129.115375,35.14246667
18434,10145,농산물,4,26500,수영구,129.115375,35.14246667
18435,16510,농산물,4,26500,수영구,129.115375,35.14246667
18436,7926,수산,12,26500,수영구,129.115375,35.14246667
18437,14417,농산물,4,26500,수영구,129.115375,35.14246667
18438,8250,농산물,3,26500,수영구,129.115375,35.14246667
18439,2327,농산물,3,26500,수영구,129.115375,35.14246667
18440,31019,농산물,5,26500,수영구,129.115375,35.14246667
18441,8621,농산물,3,26500,수영구,129.115375,35.14246667
18442,23912,음반,4,26500,수영구,129.115375,35.14246667
18443,25665,농산물,3,26500,수영구,129.115375,35.14246667
18444,23506,농산물,6,26500,수영구,129.115375,35.14246667
18445,17831,농산물,3,26500,수영구,129.115375,35.14246667
18446,28480,농산물,3,26500,수영구,129.115375,35.14246667
18447,29721,농산물,3,26500,수영구,129.115375,35.14246667
18448,30741,농산물,3,26500,수영구,129.115375,35.14246667
18449,9952,농산물,5,26500,수영구,129.115375,35.14246667
18450,1128,냉동/간편조리식품,6,26500,수영구,129.115375,35.14246667
18451,26746,농산물,3,26500,수영구,129.115375,35.14246667
18452,26227,기타패션의류,3,26500,수영구,129.115375,35.14246667
18453,30071,농산물,3,26500,수영구,129.115375,35.14246667
18454,12094,농산물,9,26500,수영구,129.115375,35.14246667
18455,8842,농산물,7,26500,수영구,129.115375,35.14246667
18456,15448,수산,3,26500,수영구,129.115375,35.14246667
18457,12783,농산물,3,26500,수영구,129.115375,35.14246667
18458,23808,농산물,3,26500,수영구,129.115375,35.14246667
18459,13730,농산물,3,26500,수영구,129.115375,35.14246667
18460,18926,농산물,10,26500,수영구,129.115375,35.14246667
18461,19724,농산물,3,26500,수영구,129.115375,35.14246667
18462,25213,농산물,3,26500,수영구,129.115375,35.14246667
18463,1210,농산물,3,26500,수영구,129.115375,35.14246667
18464,17360,농산물,3,26500,수영구,129.115375,35.14246667
18465,2672,농산물,3,26500,수영구,129.115375,35.14246667
18466,2000,축산,9,26500,수영구,129.115375,35.14246667
18467,29443,농산물,6,26500,수영구,129.115375,35.14246667
18468,31477,농산물,3,26500,수영구,129.115375,35.14246667
18469,10303,기타식품,3,26500,수영구,129.115375,35.14246667
18470,9021,음료,5,26500,수영구,129.115375,35.14246667
18471,29306,농산물,3,26500,수영구,129.115375,35.14246667
18472,14123,농산물,3,26500,수영구,129.115375,35.14246667
18473,7975,농산물,3,26500,수영구,129.115375,35.14246667
18474,15772,건강식품,3,26500,수영구,129.115375,35.14246667
18475,14603,농산물,3,26500,수영구,129.115375,35.14246667
18476,7210,기타식품,3,26500,수영구,129.115375,35.14246667
18477,17204,농산물,5,26500,수영구,129.115375,35.14246667
18478,18721,축산,18,26500,수영구,129.115375,35.14246667
18479,14898,농산물,3,26500,수영구,129.115375,35.14246667
18480,21465,기타식품,7,26500,수영구,129.115375,35.14246667
18481,6511,농산물,3,26500,수영구,129.115375,35.14246667
18482,20911,농산물,3,26500,수영구,129.115375,35.14246667
18483,13040,농산물,3,26500,수영구,129.115375,35.14246667
18484,30917,농산물,3,26500,수영구,129.115375,35.14246667
18485,27479,농산물,3,26500,수영구,129.115375,35.14246667
18486,30888,농산물,3,26500,수영구,129.115375,35.14246667
18487,2040,음료,3,26500,수영구,129.115375,35.14246667
18488,22631,농산물,8,26500,수영구,129.115375,35.14246667
18489,12630,농산물,4,26530,사상구,128.9933333,35.14946667
18490,26653,수산,4,26530,사상구,128.9933333,35.14946667
18491,6069,농산물,5,26530,사상구,128.9933333,35.14946667
18492,31106,농산물,6,26530,사상구,128.9933333,35.14946667
18493,2024,축산,3,26530,사상구,128.9933333,35.14946667
18494,30365,농산물,3,26530,사상구,128.9933333,35.14946667
18495,23979,농산물,26,26530,사상구,128.9933333,35.14946667
18496,17640,농산물,5,26530,사상구,128.9933333,35.14946667
18497,28433,농산물,5,26530,사상구,128.9933333,35.14946667
18498,3680,농산물,3,26530,사상구,128.9933333,35.14946667
18499,7451,농산물,3,26530,사상구,128.9933333,35.14946667
18500,16317,농산물,3,26530,사상구,128.9933333,35.14946667
18501,28837,농산물,3,26530,사상구,128.9933333,35.14946667
18502,18510,농산물,3,26530,사상구,128.9933333,35.14946667
18503,23268,농산물,3,26530,사상구,128.9933333,35.14946667
18504,30635,음료,12,26530,사상구,128.9933333,35.14946667
18505,6146,기타식품,4,26530,사상구,128.9933333,35.14946667
18506,1699,농산물,3,26530,사상구,128.9933333,35.14946667
18507,23061,음반,3,26530,사상구,128.9933333,35.14946667
18508,31177,농산물,5,26530,사상구,128.9933333,35.14946667
18509,29021,농산물,10,26530,사상구,128.9933333,35.14946667
18510,21888,농산물,3,26530,사상구,128.9933333,35.14946667
18511,17367,농산물,4,26530,사상구,128.9933333,35.14946667
18512,26083,농산물,5,26530,사상구,128.9933333,35.14946667
18513,28484,농산물,3,26530,사상구,128.9933333,35.14946667
18514,20971,농산물,16,26530,사상구,128.9933333,35.14946667
18515,3747,농산물,3,26530,사상구,128.9933333,35.14946667
18516,7582,농산물,3,26530,사상구,128.9933333,35.14946667
18517,553,농산물,3,26530,사상구,128.9933333,35.14946667
18518,6845,농산물,3,26530,사상구,128.9933333,35.14946667
18519,23114,농산물,3,26530,사상구,128.9933333,35.14946667
18520,1386,농산물,3,26530,사상구,128.9933333,35.14946667
18521,15594,농산물,4,26530,사상구,128.9933333,35.14946667
18522,3609,축산,11,26530,사상구,128.9933333,35.14946667
18523,18222,농산물,3,26530,사상구,128.9933333,35.14946667
18524,20114,농산물,6,26530,사상구,128.9933333,35.14946667
18525,11536,농산물,3,26530,사상구,128.9933333,35.14946667
18526,23831,농산물,3,26530,사상구,128.9933333,35.14946667
18527,9641,농산물,3,26530,사상구,128.9933333,35.14946667
18528,31500,음료,3,26530,사상구,128.9933333,35.14946667
18529,4515,음료,9,26530,사상구,128.9933333,35.14946667
18530,20121,농산물,3,26530,사상구,128.9933333,35.14946667
18531,287,농산물,3,26530,사상구,128.9933333,35.14946667
18532,6783,수산,3,26530,사상구,128.9933333,35.14946667
18533,20180,농산물,6,26530,사상구,128.9933333,35.14946667
18534,15549,농산물,3,26530,사상구,128.9933333,35.14946667
18535,24752,음료,5,26530,사상구,128.9933333,35.14946667
18536,12801,농산물,3,26530,사상구,128.9933333,35.14946667
18537,10245,음반,3,26530,사상구,128.9933333,35.14946667
18538,10187,농산물,7,26530,사상구,128.9933333,35.14946667
18539,11603,음반,3,26530,사상구,128.9933333,35.14946667
18540,25951,농산물,3,26530,사상구,128.9933333,35.14946667
18541,21748,농산물,3,26530,사상구,128.9933333,35.14946667
18542,6711,농산물,4,26530,사상구,128.9933333,35.14946667
18543,11195,농산물,3,26530,사상구,128.9933333,35.14946667
18544,5777,농산물,3,26530,사상구,128.9933333,35.14946667
18545,26933,음료,3,26530,사상구,128.9933333,35.14946667
18546,24171,수산,6,26530,사상구,128.9933333,35.14946667
18547,29577,농산물,3,26530,사상구,128.9933333,35.14946667
18548,9787,농산물,4,26530,사상구,128.9933333,35.14946667
18549,28106,농산물,3,26530,사상구,128.9933333,35.14946667
18550,4715,농산물,7,26530,사상구,128.9933333,35.14946667
18551,12596,기타패션의류,10,26530,사상구,128.9933333,35.14946667
18552,22446,농산물,4,26530,사상구,128.9933333,35.14946667
18553,3462,농산물,4,26530,사상구,128.9933333,35.14946667
18554,30316,농산물,3,26530,사상구,128.9933333,35.14946667
18555,4203,농산물,15,26530,사상구,128.9933333,35.14946667
18556,3139,기타패션의류,3,26530,사상구,128.9933333,35.14946667
18557,3036,농산물,3,26530,사상구,128.9933333,35.14946667
18558,27220,농산물,4,26530,사상구,128.9933333,35.14946667
18559,8979,농산물,5,26530,사상구,128.9933333,35.14946667
18560,30074,농산물,5,26530,사상구,128.9933333,35.14946667
18561,10958,농산물,17,26530,사상구,128.9933333,35.14946667
18562,30783,농산물,19,26530,사상구,128.9933333,35.14946667
18563,4953,농산물,4,26530,사상구,128.9933333,35.14946667
18564,18273,농산물,3,26530,사상구,128.9933333,35.14946667
18565,28588,농산물,3,26530,사상구,128.9933333,35.14946667
18566,16609,음료,3,26530,사상구,128.9933333,35.14946667
18567,4961,농산물,3,26530,사상구,128.9933333,35.14946667
18568,9148,농산물,52,26530,사상구,128.9933333,35.14946667
18569,23900,농산물,3,26530,사상구,128.9933333,35.14946667
18570,14763,농산물,5,26530,사상구,128.9933333,35.14946667
18571,21228,농산물,5,26530,사상구,128.9933333,35.14946667
18572,28398,축산,7,26530,사상구,128.9933333,35.14946667
18573,12226,농산물,3,26530,사상구,128.9933333,35.14946667
18574,13384,농산물,3,26530,사상구,128.9933333,35.14946667
18575,11104,농산물,3,26530,사상구,128.9933333,35.14946667
18576,16063,농산물,5,26530,사상구,128.9933333,35.14946667
18577,1924,농산물,9,26530,사상구,128.9933333,35.14946667
18578,25310,농산물,5,26530,사상구,128.9933333,35.14946667
18579,12695,농산물,5,26530,사상구,128.9933333,35.14946667
18580,7368,농산물,3,26530,사상구,128.9933333,35.14946667
18581,12513,농산물,5,26530,사상구,128.9933333,35.14946667
18582,26739,농산물,4,26530,사상구,128.9933333,35.14946667
18583,25067,농산물,3,26530,사상구,128.9933333,35.14946667
18584,30448,농산물,3,26530,사상구,128.9933333,35.14946667
18585,10318,수산,4,26710,기장군,129.224475,35.24135
18586,10318,수산,4,26710,기장군,129.2222873,35.24477541
18587,30038,농산물,3,26710,기장군,129.224475,35.24135
18588,30038,농산물,3,26710,기장군,129.2222873,35.24477541
18589,11446,농산물,3,26710,기장군,129.224475,35.24135
18590,11446,농산물,3,26710,기장군,129.2222873,35.24477541
18591,29255,농산물,3,26710,기장군,129.224475,35.24135
18592,29255,농산물,3,26710,기장군,129.2222873,35.24477541
18593,10308,농산물,3,26710,기장군,129.224475,35.24135
18594,10308,농산물,3,26710,기장군,129.2222873,35.24477541
18595,29871,농산물,3,26710,기장군,129.224475,35.24135
18596,29871,농산물,3,26710,기장군,129.2222873,35.24477541
18597,4852,농산물,5,26710,기장군,129.224475,35.24135
18598,4852,농산물,5,26710,기장군,129.2222873,35.24477541
18599,26987,농산물,10,26710,기장군,129.224475,35.24135
18600,26987,농산물,10,26710,기장군,129.2222873,35.24477541
18601,13799,농산물,9,26710,기장군,129.224475,35.24135
18602,13799,농산물,9,26710,기장군,129.2222873,35.24477541
18603,26595,농산물,3,26710,기장군,129.224475,35.24135
18604,26595,농산물,3,26710,기장군,129.2222873,35.24477541
18605,2375,문화컨텐츠,4,26710,기장군,129.224475,35.24135
18606,2375,문화컨텐츠,4,26710,기장군,129.2222873,35.24477541
18607,28775,농산물,3,26710,기장군,129.224475,35.24135
18608,28775,농산물,3,26710,기장군,129.2222873,35.24477541
18609,23414,농산물,3,26710,기장군,129.224475,35.24135
18610,23414,농산물,3,26710,기장군,129.2222873,35.24477541
18611,13604,농산물,3,26710,기장군,129.224475,35.24135
18612,13604,농산물,3,26710,기장군,129.2222873,35.24477541
18613,14298,농산물,3,26710,기장군,129.224475,35.24135
18614,14298,농산물,3,26710,기장군,129.2222873,35.24477541
18615,4094,농산물,3,26710,기장군,129.224475,35.24135
18616,4094,농산물,3,26710,기장군,129.2222873,35.24477541
18617,12650,농산물,5,26710,기장군,129.224475,35.24135
18618,12650,농산물,5,26710,기장군,129.2222873,35.24477541
18619,5401,농산물,4,26710,기장군,129.224475,35.24135
18620,5401,농산물,4,26710,기장군,129.2222873,35.24477541
18621,5327,농산물,5,26710,기장군,129.224475,35.24135
18622,5327,농산물,5,26710,기장군,129.2222873,35.24477541
18623,1248,농산물,3,26710,기장군,129.224475,35.24135
18624,1248,농산물,3,26710,기장군,129.2222873,35.24477541
18625,19616,농산물,4,26710,기장군,129.224475,35.24135
18626,19616,농산물,4,26710,기장군,129.2222873,35.24477541
18627,20196,농산물,3,26710,기장군,129.224475,35.24135
18628,20196,농산물,3,26710,기장군,129.2222873,35.24477541
18629,15458,농산물,3,26710,기장군,129.224475,35.24135
18630,15458,농산물,3,26710,기장군,129.2222873,35.24477541
18631,8297,농산물,5,26710,기장군,129.224475,35.24135
18632,8297,농산물,5,26710,기장군,129.2222873,35.24477541
18633,4538,농산물,3,26710,기장군,129.224475,35.24135
18634,4538,농산물,3,26710,기장군,129.2222873,35.24477541
18635,31347,농산물,3,26710,기장군,129.224475,35.24135
18636,31347,농산물,3,26710,기장군,129.2222873,35.24477541
18637,5040,농산물,3,26710,기장군,129.224475,35.24135
18638,5040,농산물,3,26710,기장군,129.2222873,35.24477541
18639,31090,농산물,3,26710,기장군,129.224475,35.24135
18640,31090,농산물,3,26710,기장군,129.2222873,35.24477541
18641,17666,농산물,3,26710,기장군,129.224475,35.24135
18642,17666,농산물,3,26710,기장군,129.2222873,35.24477541
18643,19212,농산물,4,26710,기장군,129.224475,35.24135
18644,19212,농산물,4,26710,기장군,129.2222873,35.24477541
18645,2781,음료,5,26710,기장군,129.224475,35.24135
18646,2781,음료,5,26710,기장군,129.2222873,35.24477541
18647,20746,농산물,3,26710,기장군,129.224475,35.24135
18648,20746,농산물,3,26710,기장군,129.2222873,35.24477541
18649,7415,농산물,3,26710,기장군,129.224475,35.24135
18650,7415,농산물,3,26710,기장군,129.2222873,35.24477541
18651,22403,농산물,4,26710,기장군,129.224475,35.24135
18652,22403,농산물,4,26710,기장군,129.2222873,35.24477541
18653,7911,농산물,16,26710,기장군,129.224475,35.24135
18654,7911,농산물,16,26710,기장군,129.2222873,35.24477541
18655,9697,음료,3,26710,기장군,129.224475,35.24135
18656,9697,음료,3,26710,기장군,129.2222873,35.24477541
18657,27445,농산물,3,26710,기장군,129.224475,35.24135
18658,27445,농산물,3,26710,기장군,129.2222873,35.24477541
18659,8839,농산물,3,26710,기장군,129.224475,35.24135
18660,8839,농산물,3,26710,기장군,129.2222873,35.24477541
18661,6170,농산물,4,26710,기장군,129.224475,35.24135
18662,6170,농산물,4,26710,기장군,129.2222873,35.24477541
18663,2766,농산물,3,26710,기장군,129.224475,35.24135
18664,2766,농산물,3,26710,기장군,129.2222873,35.24477541
18665,22425,농산물,3,26710,기장군,129.224475,35.24135
18666,22425,농산물,3,26710,기장군,129.2222873,35.24477541
18667,10131,농산물,3,26710,기장군,129.224475,35.24135
18668,10131,농산물,3,26710,기장군,129.2222873,35.24477541
18669,19544,농산물,3,26710,기장군,129.224475,35.24135
18670,19544,농산물,3,26710,기장군,129.2222873,35.24477541
18671,27135,기타패션의류,8,26710,기장군,129.224475,35.24135
18672,27135,기타패션의류,8,26710,기장군,129.2222873,35.24477541
18673,13756,농산물,3,26710,기장군,129.224475,35.24135
18674,13756,농산물,3,26710,기장군,129.2222873,35.24477541
18675,15453,농산물,3,26710,기장군,129.224475,35.24135
18676,15453,농산물,3,26710,기장군,129.2222873,35.24477541
18677,11580,수산,3,26710,기장군,129.224475,35.24135
18678,11580,수산,3,26710,기장군,129.2222873,35.24477541
18679,1265,농산물,3,26710,기장군,129.224475,35.24135
18680,1265,농산물,3,26710,기장군,129.2222873,35.24477541
18681,1478,농산물,3,26710,기장군,129.224475,35.24135
18682,1478,농산물,3,26710,기장군,129.2222873,35.24477541
18683,26561,농산물,3,26710,기장군,129.224475,35.24135
18684,26561,농산물,3,26710,기장군,129.2222873,35.24477541
18685,15108,농산물,35,26710,기장군,129.224475,35.24135
18686,15108,농산물,35,26710,기장군,129.2222873,35.24477541
18687,18730,농산물,3,26710,기장군,129.224475,35.24135
18688,18730,농산물,3,26710,기장군,129.2222873,35.24477541
18689,15652,농산물,3,26710,기장군,129.224475,35.24135
18690,15652,농산물,3,26710,기장군,129.2222873,35.24477541
18691,28874,농산물,3,26710,기장군,129.224475,35.24135
18692,28874,농산물,3,26710,기장군,129.2222873,35.24477541
18693,26760,농산물,4,26710,기장군,129.224475,35.24135
18694,26760,농산물,4,26710,기장군,129.2222873,35.24477541
18695,28432,가공식품,14,26710,기장군,129.224475,35.24135
18696,28432,가공식품,14,26710,기장군,129.2222873,35.24477541
18697,4370,가공식품,3,26710,기장군,129.224475,35.24135
18698,4370,가공식품,3,26710,기장군,129.2222873,35.24477541
18699,20402,축산,5,26710,기장군,129.224475,35.24135
18700,20402,축산,5,26710,기장군,129.2222873,35.24477541
18701,6352,농산물,4,26710,기장군,129.224475,35.24135
18702,6352,농산물,4,26710,기장군,129.2222873,35.24477541
18703,3860,농산물,3,26710,기장군,129.224475,35.24135
18704,3860,농산물,3,26710,기장군,129.2222873,35.24477541
18705,9044,농산물,4,26710,기장군,129.224475,35.24135
18706,9044,농산물,4,26710,기장군,129.2222873,35.24477541
18707,1586,농산물,3,26710,기장군,129.224475,35.24135
18708,1586,농산물,3,26710,기장군,129.2222873,35.24477541
18709,5134,기타패션의류,5,26710,기장군,129.224475,35.24135
18710,5134,기타패션의류,5,26710,기장군,129.2222873,35.24477541
18711,26735,수산,3,26710,기장군,129.224475,35.24135
18712,26735,수산,3,26710,기장군,129.2222873,35.24477541
18713,3944,농산물,3,26710,기장군,129.224475,35.24135
