,index,item,counts,Rec_grid,시군구명
12377,1485,농산물,3,41220,평택시
12378,30631,농산물,3,41220,평택시
12379,5468,농산물,4,41220,평택시
12380,6791,농산물,6,41220,평택시
12381,20465,농산물,4,41220,평택시
12382,24593,농산물,3,41220,평택시
12383,21512,농산물,3,41220,평택시
12384,13444,농산물,3,41220,평택시
12385,6413,농산물,23,41220,평택시
12386,16463,농산물,4,41250,동두천시
12387,14487,농산물,4,41250,동두천시
12388,25390,농산물,4,41250,동두천시
12389,14204,농산물,3,41250,동두천시
12390,14962,농산물,3,41250,동두천시
12391,2071,농산물,3,41250,동두천시
12392,3270,농산물,5,41250,동두천시
12393,7959,음료,3,41250,동두천시
12394,10441,농산물,4,41250,동두천시
12395,13529,농산물,3,41250,동두천시
12396,8133,농산물,4,41250,동두천시
12397,3159,농산물,3,41250,동두천시
12398,9589,농산물,3,41250,동두천시
12399,30212,농산물,4,41250,동두천시
12400,9721,농산물,3,41250,동두천시
12401,1883,농산물,3,41250,동두천시
12402,25750,농산물,3,41250,동두천시
12403,14798,농산물,3,41250,동두천시
12404,16384,농산물,3,41250,동두천시
12405,23956,수산,7,41250,동두천시
12406,13979,농산물,4,41250,동두천시
12407,4288,농산물,5,41250,동두천시
12408,9935,음료,4,41271,안산시상록구
12409,26370,농산물,3,41271,안산시상록구
12410,21213,농산물,3,41271,안산시상록구
12411,15834,농산물,3,41271,안산시상록구
12412,13927,김치,3,41271,안산시상록구
12413,19806,농산물,6,41271,안산시상록구
12414,12825,농산물,3,41271,안산시상록구
12415,16121,농산물,3,41271,안산시상록구
12416,1052,농산물,4,41271,안산시상록구
12417,25627,농산물,3,41271,안산시상록구
12418,3131,농산물,3,41271,안산시상록구
12419,13997,음반,5,41271,안산시상록구
12420,9883,농산물,3,41271,안산시상록구
12421,3022,농산물,3,41271,안산시상록구
12422,12822,농산물,3,41271,안산시상록구
12423,29258,농산물,3,41271,안산시상록구
12424,14242,농산물,3,41271,안산시상록구
12425,11638,농산물,3,41271,안산시상록구
12426,18190,농산물,4,41271,안산시상록구
12427,28742,농산물,9,41271,안산시상록구
12428,11546,농산물,3,41271,안산시상록구
12429,12736,농산물,3,41271,안산시상록구
12430,7877,농산물,3,41271,안산시상록구
12431,6704,농산물,3,41271,안산시상록구
12432,8513,농산물,3,41271,안산시상록구
12433,27729,농산물,4,41271,안산시상록구
12434,29365,농산물,3,41271,안산시상록구
12435,8505,농산물,4,41271,안산시상록구
12436,5618,농산물,3,41271,안산시상록구
12437,5741,농산물,4,41271,안산시상록구
12438,15962,농산물,3,41271,안산시상록구
12439,8863,농산물,3,41271,안산시상록구
12440,5708,농산물,3,41271,안산시상록구
12441,28139,농산물,10,41271,안산시상록구
12442,8885,농산물,3,41271,안산시상록구
12443,7279,농산물,3,41271,안산시상록구
12444,26055,음료,3,41271,안산시상록구
12445,28674,농산물,5,41271,안산시상록구
12446,2883,농산물,3,41271,안산시상록구
12447,767,음료,5,41271,안산시상록구
12448,7673,농산물,3,41271,안산시상록구
12449,422,농산물,4,41271,안산시상록구
12450,31039,농산물,6,41271,안산시상록구
12451,667,농산물,13,41271,안산시상록구
12452,16370,기타식품,3,41271,안산시상록구
12453,13582,농산물,4,41271,안산시상록구
12454,9380,음료,5,41271,안산시상록구
12455,15647,농산물,3,41271,안산시상록구
12456,13212,농산물,3,41271,안산시상록구
12457,10153,농산물,3,41271,안산시상록구
12458,13623,농산물,4,41271,안산시상록구
12459,7634,농산물,4,41271,안산시상록구
12460,1205,농산물,3,41271,안산시상록구
12461,8486,농산물,3,41271,안산시상록구
12462,25032,농산물,3,41271,안산시상록구
12463,9292,음료,3,41271,안산시상록구
12464,27492,농산물,5,41271,안산시상록구
12465,7491,농산물,3,41271,안산시상록구
12466,27826,농산물,3,41271,안산시상록구
12467,27186,농산물,4,41271,안산시상록구
12468,5982,농산물,4,41271,안산시상록구
12469,18018,농산물,3,41271,안산시상록구
12470,16450,과자,3,41271,안산시상록구
12471,27520,농산물,3,41271,안산시상록구
12472,23383,농산물,3,41271,안산시상록구
12473,16446,농산물,4,41271,안산시상록구
12474,20996,농산물,3,41271,안산시상록구
12475,11023,농산물,4,41271,안산시상록구
12476,2019,농산물,3,41271,안산시상록구
12477,1133,농산물,3,41271,안산시상록구
12478,5013,농산물,3,41271,안산시상록구
12479,10139,음료,5,41271,안산시상록구
12480,28555,농산물,4,41271,안산시상록구
12481,5545,수산,4,41271,안산시상록구
12482,21006,농산물,30,41271,안산시상록구
12483,9325,농산물,8,41271,안산시상록구
12484,16522,농산물,3,41271,안산시상록구
12485,13541,농산물,3,41271,안산시상록구
12486,19314,농산물,3,41271,안산시상록구
12487,2471,농산물,3,41271,안산시상록구
12488,558,농산물,17,41271,안산시상록구
12489,1834,농산물,4,41271,안산시상록구
12490,22999,농산물,3,41271,안산시상록구
12491,18131,농산물,3,41271,안산시상록구
12492,26546,농산물,3,41271,안산시상록구
12493,21913,농산물,8,41271,안산시상록구
12494,24366,농산물,3,41271,안산시상록구
12495,14924,농산물,3,41271,안산시상록구
12496,24367,가공식품,19,41271,안산시상록구
12497,16235,농산물,3,41271,안산시상록구
12498,10257,농산물,3,41271,안산시상록구
12499,21943,농산물,3,41271,안산시상록구
12500,16808,농산물,3,41271,안산시상록구
12501,1635,농산물,3,41271,안산시상록구
12502,26656,농산물,4,41271,안산시상록구
12503,20348,기타식품,3,41271,안산시상록구
12504,26660,기타식품,3,41271,안산시상록구
12505,31371,농산물,3,41271,안산시상록구
12506,13853,농산물,4,41271,안산시상록구
12507,16241,농산물,3,41271,안산시상록구
12508,14520,농산물,3,41271,안산시상록구
12509,6107,농산물,7,41271,안산시상록구
12510,24309,농산물,9,41271,안산시상록구
12511,15871,농산물,3,41271,안산시상록구
12512,10816,농산물,3,41271,안산시상록구
12513,14840,농산물,3,41271,안산시상록구
12514,13685,농산물,4,41271,안산시상록구
12515,21483,음료,3,41271,안산시상록구
12516,21294,농산물,3,41271,안산시상록구
12517,8759,농산물,3,41271,안산시상록구
12518,15746,농산물,10,41271,안산시상록구
12519,20501,농산물,8,41271,안산시상록구
12520,27795,농산물,5,41271,안산시상록구
12521,26175,농산물,4,41271,안산시상록구
12522,9257,농산물,3,41271,안산시상록구
12523,24784,음료,4,41271,안산시상록구
12524,29188,농산물,3,41271,안산시상록구
12525,25716,농산물,4,41271,안산시상록구
12526,9247,음료,5,41271,안산시상록구
12527,30882,농산물,5,41271,안산시상록구
12528,11204,농산물,4,41271,안산시상록구
12529,26947,농산물,3,41271,안산시상록구
12530,12507,농산물,3,41271,안산시상록구
12531,26495,농산물,5,41271,안산시상록구
12532,30599,농산물,3,41271,안산시상록구
12533,7141,농산물,3,41271,안산시상록구
12534,9696,농산물,3,41271,안산시상록구
12535,25312,농산물,7,41271,안산시상록구
12536,25360,농산물,5,41271,안산시상록구
12537,9803,농산물,3,41271,안산시상록구
12538,28203,농산물,5,41271,안산시상록구
12539,3615,농산물,4,41271,안산시상록구
12540,7187,농산물,4,41271,안산시상록구
12541,15323,농산물,3,41271,안산시상록구
12542,3222,농산물,3,41271,안산시상록구
12543,9771,농산물,3,41271,안산시상록구
12544,35,농산물,4,41271,안산시상록구
12545,3858,농산물,4,41271,안산시상록구
12546,10388,농산물,4,41271,안산시상록구
12547,7095,농산물,3,41271,안산시상록구
12548,3918,축산,7,41271,안산시상록구
12549,22158,농산물,5,41271,안산시상록구
12550,7266,음료,3,41271,안산시상록구
12551,15184,농산물,6,41271,안산시상록구
12552,9,농산물,8,41271,안산시상록구
12553,23924,농산물,6,41271,안산시상록구
12554,3380,농산물,4,41271,안산시상록구
12555,1191,농산물,3,41271,안산시상록구
12556,8192,농산물,5,41271,안산시상록구
12557,25257,농산물,9,41271,안산시상록구
12558,7221,농산물,4,41271,안산시상록구
12559,14705,음반,6,41273,안산시단원구
12560,19040,음료,3,41273,안산시단원구
12561,8430,농산물,13,41273,안산시단원구
12562,10083,농산물,3,41273,안산시단원구
12563,24896,농산물,3,41273,안산시단원구
12564,22639,농산물,4,41273,안산시단원구
12565,4989,농산물,3,41273,안산시단원구
12566,22220,농산물,5,41273,안산시단원구
12567,726,농산물,3,41273,안산시단원구
12568,28816,농산물,6,41273,안산시단원구
12569,17987,농산물,5,41273,안산시단원구
12570,4942,농산물,4,41273,안산시단원구
12571,140,농산물,5,41273,안산시단원구
12572,8860,농산물,4,41273,안산시단원구
12573,727,가공식품,8,41273,안산시단원구
12574,16453,농산물,3,41273,안산시단원구
12575,13414,농산물,4,41273,안산시단원구
12576,23385,농산물,3,41273,안산시단원구
12577,19487,농산물,3,41273,안산시단원구
12578,11900,농산물,15,41273,안산시단원구
12579,10128,농산물,3,41273,안산시단원구
12580,1853,가공식품,10,41273,안산시단원구
12581,31149,농산물,10,41273,안산시단원구
12582,31145,과자,8,41273,안산시단원구
12583,218,농산물,3,41273,안산시단원구
12584,30505,농산물,5,41273,안산시단원구
12585,23502,축산,17,41273,안산시단원구
12586,26171,농산물,4,41273,안산시단원구
12587,18559,농산물,3,41273,안산시단원구
12588,29982,농산물,3,41273,안산시단원구
12589,7317,농산물,3,41273,안산시단원구
12590,12703,농산물,7,41273,안산시단원구
12591,27835,농산물,3,41273,안산시단원구
12592,18034,상의,3,41273,안산시단원구
12593,5093,농산물,9,41273,안산시단원구
12594,18548,농산물,10,41273,안산시단원구
12595,8619,농산물,3,41273,안산시단원구
12596,6370,농산물,3,41273,안산시단원구
12597,6585,농산물,6,41273,안산시단원구
12598,3477,농산물,3,41273,안산시단원구
12599,3834,농산물,5,41273,안산시단원구
12600,22493,농산물,5,41273,안산시단원구
12601,19676,농산물,6,41273,안산시단원구
12602,11402,농산물,3,41273,안산시단원구
12603,27676,농산물,3,41273,안산시단원구
12604,1264,음료,4,41273,안산시단원구
12605,5024,농산물,40,41273,안산시단원구
12606,23440,농산물,4,41273,안산시단원구
12607,5656,농산물,5,41273,안산시단원구
12608,1187,농산물,7,41273,안산시단원구
12609,31107,농산물,3,41273,안산시단원구
12610,10160,농산물,3,41273,안산시단원구
12611,9689,농산물,3,41273,안산시단원구
12612,30789,농산물,3,41273,안산시단원구
12613,7541,농산물,3,41273,안산시단원구
12614,3254,음반,3,41273,안산시단원구
12615,9217,농산물,13,41273,안산시단원구
12616,23106,음반,9,41273,안산시단원구
12617,30357,농산물,3,41273,안산시단원구
12618,23104,농산물,5,41273,안산시단원구
12619,28716,농산물,4,41273,안산시단원구
12620,28192,수산,3,41273,안산시단원구
12621,12374,농산물,4,41273,안산시단원구
12622,8760,농산물,3,41273,안산시단원구
12623,31545,수산,3,41273,안산시단원구
12624,28478,농산물,3,41273,안산시단원구
12625,15528,농산물,3,41273,안산시단원구
12626,13049,농산물,3,41273,안산시단원구
12627,25177,농산물,8,41273,안산시단원구
12628,23126,농산물,3,41273,안산시단원구
12629,6529,농산물,3,41273,안산시단원구
12630,19847,농산물,5,41273,안산시단원구
12631,11321,농산물,4,41273,안산시단원구
12632,15572,농산물,3,41273,안산시단원구
12633,22171,농산물,3,41273,안산시단원구
12634,30931,농산물,5,41273,안산시단원구
12635,29187,농산물,3,41273,안산시단원구
12636,21250,농산물,4,41273,안산시단원구
12637,23045,농산물,3,41273,안산시단원구
12638,25491,농산물,3,41273,안산시단원구
12639,30385,농산물,3,41273,안산시단원구
12640,8800,농산물,3,41273,안산시단원구
12641,7426,농산물,3,41273,안산시단원구
12642,4485,농산물,8,41273,안산시단원구
12643,26716,농산물,10,41273,안산시단원구
12644,20915,농산물,4,41273,안산시단원구
12645,23315,농산물,3,41273,안산시단원구
12646,17513,농산물,4,41273,안산시단원구
12647,17835,농산물,15,41273,안산시단원구
12648,12311,농산물,3,41273,안산시단원구
12649,11078,농산물,3,41273,안산시단원구
12650,26604,농산물,8,41273,안산시단원구
12651,23277,농산물,10,41273,안산시단원구
12652,16555,농산물,6,41273,안산시단원구
12653,22669,수산,4,41273,안산시단원구
12654,15176,농산물,3,41273,안산시단원구
12655,4790,농산물,3,41273,안산시단원구
12656,13267,농산물,3,41273,안산시단원구
12657,4761,농산물,3,41273,안산시단원구
12658,15168,농산물,6,41273,안산시단원구
12659,3928,농산물,3,41273,안산시단원구
12660,29793,농산물,4,41273,안산시단원구
12661,2355,농산물,9,41273,안산시단원구
12662,26286,농산물,23,41273,안산시단원구
12663,4719,농산물,3,41273,안산시단원구
12664,2805,농산물,5,41273,안산시단원구
12665,28057,기타식품,4,41273,안산시단원구
12666,30764,상의,4,41273,안산시단원구
12667,14371,농산물,9,41273,안산시단원구
12668,27170,농산물,3,41273,안산시단원구
12669,30727,농산물,3,41273,안산시단원구
12670,26261,농산물,5,41273,안산시단원구
12671,14801,음반,3,41273,안산시단원구
12672,30988,농산물,3,41273,안산시단원구
12673,8277,농산물,3,41273,안산시단원구
12674,4659,농산물,4,41273,안산시단원구
12675,12850,농산물,3,41273,안산시단원구
12676,29166,농산물,3,41273,안산시단원구
12677,19608,농산물,3,41273,안산시단원구
12678,11479,농산물,3,41273,안산시단원구
12679,892,농산물,10,41273,안산시단원구
12680,20893,농산물,3,41273,안산시단원구
12681,19667,농산물,4,41273,안산시단원구
12682,27105,기타패션의류,105,41273,안산시단원구
12683,17607,농산물,4,41273,안산시단원구
12684,8904,농산물,4,41273,안산시단원구
12685,10509,농산물,5,41273,안산시단원구
12686,5212,농산물,3,41273,안산시단원구
12687,1713,기타패션의류,53,41273,안산시단원구
12688,27565,수산,4,41273,안산시단원구
12689,14045,농산물,5,41273,안산시단원구
12690,19006,농산물,3,41273,안산시단원구
12691,10226,농산물,5,41273,안산시단원구
12692,19920,농산물,7,41273,안산시단원구
12693,20513,기타식품,3,41273,안산시단원구
12694,19943,가공식품,3,41273,안산시단원구
12695,11983,농산물,21,41273,안산시단원구
12696,68,상의,5,41273,안산시단원구
12697,19804,농산물,3,41273,안산시단원구
12698,15756,농산물,3,41273,안산시단원구
12699,7869,수산,7,41273,안산시단원구
12700,26196,농산물,3,41273,안산시단원구
12701,10684,농산물,3,41273,안산시단원구
12702,15813,농산물,5,41273,안산시단원구
12703,28652,농산물,5,41273,안산시단원구
12704,1389,농산물,3,41273,안산시단원구
12705,29095,농산물,5,41273,안산시단원구
12706,3026,농산물,3,41273,안산시단원구
12707,20517,농산물,4,41273,안산시단원구
12708,25782,농산물,4,41273,안산시단원구
12709,15451,농산물,4,41273,안산시단원구
12710,23722,농산물,4,41273,안산시단원구
12711,21434,농산물,6,41273,안산시단원구
12712,20839,농산물,3,41273,안산시단원구
12713,10720,농산물,23,41273,안산시단원구
12714,26863,농산물,9,41273,안산시단원구
12715,1680,농산물,7,41273,안산시단원구
12716,10504,농산물,6,41273,안산시단원구
12717,31192,농산물,3,41273,안산시단원구
12718,3091,농산물,3,41273,안산시단원구
12719,3097,농산물,4,41273,안산시단원구
12720,7018,농산물,3,41273,안산시단원구
12721,1063,기타패션의류,38,41273,안산시단원구
12722,15069,농산물,3,41273,안산시단원구
12723,3151,농산물,3,41273,안산시단원구
12724,26554,농산물,13,41273,안산시단원구
12725,13760,농산물,10,41273,안산시단원구
12726,1593,농산물,14,41273,안산시단원구
12727,28801,아우터,3,41273,안산시단원구
12728,29630,농산물,3,41273,안산시단원구
12729,5345,음료,9,41273,안산시단원구
12730,28706,공구,3,41273,안산시단원구
12731,28708,농산물,3,41273,안산시단원구
12732,27421,농산물,10,41273,안산시단원구
12733,5454,농산물,4,41273,안산시단원구
12734,29993,수산,4,41273,안산시단원구
12735,18171,음료,5,41273,안산시단원구
12736,903,농산물,3,41273,안산시단원구
12737,15348,농산물,3,41273,안산시단원구
12738,12528,농산물,5,41273,안산시단원구
12739,15330,농산물,3,41273,안산시단원구
12740,15298,음료,40,41273,안산시단원구
12741,21495,농산물,3,41273,안산시단원구
12742,242,농산물,3,41273,안산시단원구
12743,12053,농산물,3,41273,안산시단원구
12744,11592,농산물,3,41273,안산시단원구
12745,13714,농산물,3,41273,안산시단원구
12746,16058,하의,3,41273,안산시단원구
12747,15336,농산물,3,41273,안산시단원구
12748,3182,기타패션의류,14,41273,안산시단원구
12749,20713,농산물,3,41273,안산시단원구
12750,23777,농산물,5,41273,안산시단원구
12751,12042,농산물,4,41273,안산시단원구
12752,5305,농산물,6,41273,안산시단원구
12753,21088,농산물,13,41273,안산시단원구
12754,12490,농산물,3,41273,안산시단원구
12755,26214,농산물,4,41273,안산시단원구
12756,28307,농산물,3,41273,안산시단원구
12757,8155,농산물,3,41273,안산시단원구
12758,30180,농산물,3,41273,안산시단원구
12759,29136,농산물,3,41273,안산시단원구
12760,19877,농산물,4,41273,안산시단원구
12761,16937,농산물,3,41273,안산시단원구
12762,18192,농산물,3,41281,고양시덕양구
12763,17841,농산물,3,41281,고양시덕양구
12764,13173,농산물,3,41281,고양시덕양구
12765,5631,문구/사무용품,3,41281,고양시덕양구
12766,9723,기타식품,8,41281,고양시덕양구
12767,3952,농산물,3,41281,고양시덕양구
12768,28676,축산,3,41281,고양시덕양구
12769,18619,농산물,3,41281,고양시덕양구
12770,15275,농산물,3,41281,고양시덕양구
12771,27389,농산물,3,41281,고양시덕양구
12772,7135,건강식품,15,41281,고양시덕양구
12773,13977,농산물,3,41281,고양시덕양구
12774,4705,김치,3,41281,고양시덕양구
12775,15817,농산물,3,41281,고양시덕양구
12776,5558,농산물,4,41281,고양시덕양구
12777,19264,농산물,3,41281,고양시덕양구
12778,30328,농산물,3,41281,고양시덕양구
12779,19381,농산물,5,41281,고양시덕양구
12780,5380,농산물,3,41281,고양시덕양구
12781,20775,농산물,3,41281,고양시덕양구
12782,13667,농산물,4,41281,고양시덕양구
12783,27980,농산물,3,41281,고양시덕양구
12784,30946,농산물,3,41281,고양시덕양구
12785,19705,축산,3,41281,고양시덕양구
12786,15402,문화컨텐츠,3,41281,고양시덕양구
12787,25765,농산물,4,41281,고양시덕양구
12788,3663,농산물,3,41281,고양시덕양구
12789,23050,농산물,4,41281,고양시덕양구
12790,19696,농산물,3,41281,고양시덕양구
12791,14070,농산물,3,41281,고양시덕양구
12792,19234,농산물,3,41281,고양시덕양구
12793,6097,농산물,3,41281,고양시덕양구
12794,14073,농산물,3,41281,고양시덕양구
12795,16743,수산,4,41281,고양시덕양구
12796,16744,농산물,3,41281,고양시덕양구
12797,21885,농산물,3,41281,고양시덕양구
12798,28712,농산물,3,41281,고양시덕양구
12799,17764,농산물,3,41281,고양시덕양구
12800,4486,농산물,5,41281,고양시덕양구
12801,24691,농산물,3,41281,고양시덕양구
12802,26388,농산물,3,41281,고양시덕양구
12803,30950,농산물,3,41281,고양시덕양구
12804,30023,농산물,3,41281,고양시덕양구
12805,18204,농산물,3,41281,고양시덕양구
12806,28491,농산물,3,41281,고양시덕양구
12807,21800,건강식품,5,41281,고양시덕양구
12808,28839,농산물,4,41281,고양시덕양구
12809,15598,농산물,3,41281,고양시덕양구
12810,31302,기타식품,6,41281,고양시덕양구
12811,22354,농산물,3,41281,고양시덕양구
12812,29033,농산물,3,41281,고양시덕양구
12813,5399,농산물,3,41281,고양시덕양구
12814,20624,농산물,4,41281,고양시덕양구
12815,23737,농산물,3,41281,고양시덕양구
12816,20199,농산물,5,41281,고양시덕양구
12817,28695,농산물,4,41281,고양시덕양구
12818,8750,농산물,3,41281,고양시덕양구
12819,19251,농산물,3,41281,고양시덕양구
12820,14023,농산물,3,41281,고양시덕양구
12821,15316,농산물,3,41281,고양시덕양구
12822,17123,농산물,4,41281,고양시덕양구
12823,2351,농산물,3,41281,고양시덕양구
12824,29650,농산물,3,41281,고양시덕양구
12825,6615,농산물,5,41281,고양시덕양구
12826,5190,농산물,3,41281,고양시덕양구
12827,819,농산물,5,41281,고양시덕양구
12828,10900,농산물,3,41281,고양시덕양구
12829,20697,농산물,6,41281,고양시덕양구
12830,24057,농산물,4,41281,고양시덕양구
12831,1122,농산물,3,41281,고양시덕양구
12832,10773,농산물,3,41281,고양시덕양구
12833,26292,농산물,3,41281,고양시덕양구
12834,25055,농산물,10,41281,고양시덕양구
12835,19958,농산물,4,41281,고양시덕양구
12836,10137,농산물,3,41281,고양시덕양구
12837,1733,농산물,3,41281,고양시덕양구
12838,15761,농산물,3,41281,고양시덕양구
12839,5015,농산물,4,41281,고양시덕양구
12840,1110,농산물,4,41281,고양시덕양구
12841,29729,농산물,12,41281,고양시덕양구
12842,7188,농산물,3,41281,고양시덕양구
12843,4999,농산물,3,41281,고양시덕양구
12844,28999,농산물,3,41281,고양시덕양구
12845,8483,기타식품,3,41281,고양시덕양구
12846,13504,농산물,4,41281,고양시덕양구
12847,3762,농산물,3,41281,고양시덕양구
12848,5907,농산물,3,41281,고양시덕양구
12849,24845,농산물,12,41281,고양시덕양구
12850,6376,농산물,3,41281,고양시덕양구
12851,28245,농산물,3,41281,고양시덕양구
12852,6377,농산물,3,41281,고양시덕양구
12853,880,농산물,5,41281,고양시덕양구
12854,13648,농산물,4,41281,고양시덕양구
12855,20277,패션소품,4,41281,고양시덕양구
12856,16309,농산물,4,41281,고양시덕양구
12857,28314,농산물,4,41281,고양시덕양구
12858,25371,농산물,3,41281,고양시덕양구
12859,1940,농산물,3,41281,고양시덕양구
12860,24852,농산물,3,41281,고양시덕양구
12861,10798,농산물,4,41281,고양시덕양구
12862,29343,농산물,3,41281,고양시덕양구
12863,16344,농산물,3,41281,고양시덕양구
12864,5850,농산물,3,41281,고양시덕양구
12865,31131,농산물,3,41281,고양시덕양구
12866,28976,농산물,4,41281,고양시덕양구
12867,18810,농산물,8,41281,고양시덕양구
12868,30590,농산물,4,41281,고양시덕양구
12869,20235,농산물,5,41281,고양시덕양구
12870,27832,농산물,3,41281,고양시덕양구
12871,26194,음료,4,41281,고양시덕양구
12872,4978,농산물,4,41281,고양시덕양구
12873,10122,농산물,3,41281,고양시덕양구
12874,9784,농산물,3,41281,고양시덕양구
12875,7543,농산물,3,41281,고양시덕양구
12876,13882,농산물,30,41281,고양시덕양구
12877,25622,농산물,3,41281,고양시덕양구
12878,13299,농산물,4,41281,고양시덕양구
12879,3799,농산물,4,41281,고양시덕양구
12880,17182,농산물,3,41281,고양시덕양구
12881,8383,농산물,3,41281,고양시덕양구
12882,27386,농산물,3,41281,고양시덕양구
12883,18464,농산물,3,41281,고양시덕양구
12884,7529,농산물,3,41281,고양시덕양구
12885,20408,음료,14,41281,고양시덕양구
12886,14754,농산물,3,41281,고양시덕양구
12887,18628,농산물,3,41281,고양시덕양구
12888,18361,농산물,6,41281,고양시덕양구
12889,11155,농산물,3,41281,고양시덕양구
12890,645,농산물,3,41281,고양시덕양구
12891,27936,농산물,3,41281,고양시덕양구
12892,644,농산물,3,41281,고양시덕양구
12893,11164,수산,3,41281,고양시덕양구
12894,17282,농산물,3,41281,고양시덕양구
12895,10690,농산물,3,41281,고양시덕양구
12896,22428,농산물,4,41281,고양시덕양구
12897,19796,농산물,4,41281,고양시덕양구
12898,2064,농산물,4,41281,고양시덕양구
12899,790,수산,7,41281,고양시덕양구
12900,26748,농산물,3,41281,고양시덕양구
12901,22504,농산물,3,41281,고양시덕양구
12902,27633,농산물,3,41281,고양시덕양구
12903,1681,농산물,5,41281,고양시덕양구
12904,10234,농산물,3,41281,고양시덕양구
12905,27776,농산물,3,41281,고양시덕양구
12906,15370,기타식품,3,41281,고양시덕양구
12907,3888,농산물,4,41281,고양시덕양구
12908,20431,농산물,11,41281,고양시덕양구
12909,23370,농산물,3,41281,고양시덕양구
12910,13395,농산물,3,41281,고양시덕양구
12911,4906,농산물,5,41281,고양시덕양구
12912,14379,농산물,3,41281,고양시덕양구
12913,6836,농산물,3,41281,고양시덕양구
12914,5258,농산물,3,41281,고양시덕양구
12915,10702,농산물,4,41281,고양시덕양구
12916,2173,농산물,5,41281,고양시덕양구
12917,7547,농산물,4,41281,고양시덕양구
12918,17272,농산물,4,41281,고양시덕양구
12919,5329,농산물,3,41281,고양시덕양구
12920,21542,농산물,3,41281,고양시덕양구
12921,27634,농산물,8,41281,고양시덕양구
12922,26492,농산물,3,41281,고양시덕양구
12923,4175,농산물,3,41281,고양시덕양구
12924,17668,농산물,3,41281,고양시덕양구
12925,2912,농산물,3,41281,고양시덕양구
12926,28380,농산물,8,41281,고양시덕양구
12927,23901,농산물,20,41281,고양시덕양구
12928,15041,농산물,3,41281,고양시덕양구
12929,15527,음료,3,41281,고양시덕양구
12930,27315,농산물,3,41281,고양시덕양구
12931,6659,농산물,3,41281,고양시덕양구
12932,18965,농산물,3,41281,고양시덕양구
12933,17681,농산물,3,41281,고양시덕양구
12934,22633,농산물,3,41281,고양시덕양구
12935,17031,농산물,3,41281,고양시덕양구
12936,9847,농산물,3,41281,고양시덕양구
12937,6277,농산물,3,41281,고양시덕양구
12938,29157,농산물,3,41281,고양시덕양구
12939,31558,수산,3,41281,고양시덕양구
12940,31589,기타패션의류,3,41281,고양시덕양구
12941,14267,농산물,10,41281,고양시덕양구
12942,24360,냉동/간편조리식품,3,41281,고양시덕양구
12943,15447,농산물,4,41281,고양시덕양구
12944,11550,농산물,10,41281,고양시덕양구
12945,26664,농산물,3,41281,고양시덕양구
12946,12486,농산물,4,41281,고양시덕양구
12947,6986,농산물,7,41281,고양시덕양구
12948,28360,냉동/간편조리식품,4,41281,고양시덕양구
12949,20136,농산물,3,41281,고양시덕양구
12950,301,농산물,3,41281,고양시덕양구
12951,25235,농산물,3,41281,고양시덕양구
12952,25261,농산물,3,41281,고양시덕양구
12953,12858,농산물,3,41281,고양시덕양구
12954,11541,농산물,7,41281,고양시덕양구
12955,17033,기타식품,14,41281,고양시덕양구
12956,30506,가공식품,15,41281,고양시덕양구
12957,10432,농산물,4,41281,고양시덕양구
12958,20166,농산물,3,41281,고양시덕양구
12959,12897,농산물,3,41281,고양시덕양구
12960,18971,음료,3,41281,고양시덕양구
12961,22770,농산물,3,41281,고양시덕양구
12962,28382,농산물,4,41281,고양시덕양구
12963,7323,음료,5,41281,고양시덕양구
12964,7262,농산물,3,41281,고양시덕양구
12965,3272,농산물,4,41281,고양시덕양구
12966,9837,농산물,3,41281,고양시덕양구
12967,12845,농산물,3,41281,고양시덕양구
12968,28401,농산물,3,41281,고양시덕양구
12969,4377,기타식품,5,41281,고양시덕양구
12970,9182,농산물,3,41281,고양시덕양구
12971,31311,농산물,3,41281,고양시덕양구
12972,7338,농산물,5,41281,고양시덕양구
12973,4093,농산물,3,41281,고양시덕양구
12974,24500,농산물,3,41281,고양시덕양구
12975,19203,농산물,3,41281,고양시덕양구
12976,12416,농산물,4,41281,고양시덕양구
12977,378,농산물,4,41281,고양시덕양구
12978,16811,농산물,3,41281,고양시덕양구
12979,11460,농산물,3,41281,고양시덕양구
12980,20340,음료,3,41281,고양시덕양구
12981,23906,농산물,3,41281,고양시덕양구
12982,7042,수산,3,41281,고양시덕양구
12983,22878,농산물,3,41281,고양시덕양구
12984,2881,농산물,5,41281,고양시덕양구
12985,20160,농산물,5,41285,고양시일산동구
12986,299,음료,3,41285,고양시일산동구
12987,15515,농산물,3,41285,고양시일산동구
12988,6143,기타식품,7,41285,고양시일산동구
12989,12639,농산물,5,41285,고양시일산동구
12990,10055,농산물,3,41285,고양시일산동구
12991,15853,농산물,3,41285,고양시일산동구
12992,14190,농산물,3,41285,고양시일산동구
12993,18872,농산물,3,41285,고양시일산동구
12994,89,농산물,3,41285,고양시일산동구
12995,18881,농산물,6,41285,고양시일산동구
12996,23920,농산물,3,41285,고양시일산동구
12997,24848,농산물,3,41285,고양시일산동구
12998,3156,수산,5,41285,고양시일산동구
12999,9216,농산물,4,41285,고양시일산동구
13000,13252,농산물,3,41285,고양시일산동구
13001,2297,음반,3,41285,고양시일산동구
13002,28302,농산물,4,41285,고양시일산동구
13003,4657,농산물,4,41285,고양시일산동구
13004,4698,농산물,4,41285,고양시일산동구
