,index,item,counts,Send_grid,시군구명,longitude,lat
19039,10704,농산물,4,50110,제주시,126.5332083,33.49631111
19040,10706,농산물,3,50110,제주시,126.5332083,33.49631111
19041,9217,농산물,13,50110,제주시,126.5332083,33.49631111
19042,9174,수산,6,50110,제주시,126.5332083,33.49631111
19043,5675,농산물,3,50110,제주시,126.5332083,33.49631111
19044,7471,수산,5,50110,제주시,126.5332083,33.49631111
19045,10756,농산물,4,50110,제주시,126.5332083,33.49631111
19046,14701,수산,4,50110,제주시,126.5332083,33.49631111
19047,7486,농산물,4,50110,제주시,126.5332083,33.49631111
19048,12241,농산물,3,50110,제주시,126.5332083,33.49631111
19049,7488,농산물,5,50110,제주시,126.5332083,33.49631111
19050,5634,수산,5,50110,제주시,126.5332083,33.49631111
19051,5632,농산물,3,50110,제주시,126.5332083,33.49631111
19052,14704,농산물,3,50110,제주시,126.5332083,33.49631111
19053,7489,농산물,3,50110,제주시,126.5332083,33.49631111
19054,14705,음반,6,50110,제주시,126.5332083,33.49631111
19055,7491,농산물,3,50110,제주시,126.5332083,33.49631111
19056,14707,농산물,3,50110,제주시,126.5332083,33.49631111
19057,14708,농산물,5,50110,제주시,126.5332083,33.49631111
19058,6966,농산물,4,50110,제주시,126.5332083,33.49631111
19059,5631,문구/사무용품,3,50110,제주시,126.5332083,33.49631111
19060,14710,농산물,3,50110,제주시,126.5332083,33.49631111
19061,14711,농산물,3,50110,제주시,126.5332083,33.49631111
19062,14698,농산물,3,50110,제주시,126.5332083,33.49631111
19063,9116,농산물,4,50110,제주시,126.5332083,33.49631111
19064,5635,음반,3,50110,제주시,126.5332083,33.49631111
19065,14695,농산물,5,50110,제주시,126.5332083,33.49631111
19066,9135,농산물,5,50110,제주시,126.5332083,33.49631111
19067,10752,음료,3,50110,제주시,126.5332083,33.49631111
19068,14680,농산물,4,50110,제주시,126.5332083,33.49631111
19069,14681,농산물,4,50110,제주시,126.5332083,33.49631111
19070,5641,농산물,3,50110,제주시,126.5332083,33.49631111
19071,10753,농산물,3,50110,제주시,126.5332083,33.49631111
19072,12247,농산물,3,50110,제주시,126.5332083,33.49631111
19073,9133,축산,6,50110,제주시,126.5332083,33.49631111
19074,10754,농산물,17,50110,제주시,126.5332083,33.49631111
19075,6967,농산물,3,50110,제주시,126.5332083,33.49631111
19076,9130,음반,4,50110,제주시,126.5332083,33.49631111
19077,9128,농산물,4,50110,제주시,126.5332083,33.49631111
19078,12245,농산물,6,50110,제주시,126.5332083,33.49631111
19079,5637,농산물,3,50110,제주시,126.5332083,33.49631111
19080,14694,농산물,8,50110,제주시,126.5332083,33.49631111
19081,9126,농산물,7,50110,제주시,126.5332083,33.49631111
19082,12243,농산물,3,50110,제주시,126.5332083,33.49631111
19083,5636,농산물,5,50110,제주시,126.5332083,33.49631111
19084,7482,농산물,5,50110,제주시,126.5332083,33.49631111
19085,14713,농산물,4,50110,제주시,126.5332083,33.49631111
19086,12237,가공식품,3,50110,제주시,126.5332083,33.49631111
19087,10763,음료,3,50110,제주시,126.5332083,33.49631111
19088,9103,농산물,3,50110,제주시,126.5332083,33.49631111
19089,12230,냉동/간편조리식품,8,50110,제주시,126.5332083,33.49631111
19090,14726,농산물,3,50110,제주시,126.5332083,33.49631111
19091,9102,농산물,3,50110,제주시,126.5332083,33.49631111
19092,5625,농산물,3,50110,제주시,126.5332083,33.49631111
19093,12229,농산물,4,50110,제주시,126.5332083,33.49631111
19094,12228,농산물,4,50110,제주시,126.5332083,33.49631111
19095,9101,농산물,3,50110,제주시,126.5332083,33.49631111
19096,9100,기타식품,3,50110,제주시,126.5332083,33.49631111
19097,10766,농산물,4,50110,제주시,126.5332083,33.49631111
19098,9098,농산물,3,50110,제주시,126.5332083,33.49631111
19099,9097,음반,4,50110,제주시,126.5332083,33.49631111
19100,6505,축산,17,50110,제주시,126.5332083,33.49631111
19101,14730,농산물,3,50110,제주시,126.5332083,33.49631111
19102,6506,농산물,4,50110,제주시,126.5332083,33.49631111
19103,14731,축산,8,50110,제주시,126.5332083,33.49631111
19104,12231,농산물,3,50110,제주시,126.5332083,33.49631111
19105,12238,농산물,5,50110,제주시,126.5332083,33.49631111
19106,6964,음반,3,50110,제주시,126.5332083,33.49631111
19107,7498,기타식품,8,50110,제주시,126.5332083,33.49631111
19108,9114,농산물,3,50110,제주시,126.5332083,33.49631111
19109,14715,농산물,4,50110,제주시,126.5332083,33.49631111
19110,7494,농산물,3,50110,제주시,126.5332083,33.49631111
19111,5629,문화컨텐츠,5,50110,제주시,126.5332083,33.49631111
19112,12236,농산물,3,50110,제주시,126.5332083,33.49631111
19113,7495,농산물,4,50110,제주시,126.5332083,33.49631111
19114,9111,수산,4,50110,제주시,126.5332083,33.49631111
19115,7496,농산물,3,50110,제주시,126.5332083,33.49631111
19116,14717,농산물,3,50110,제주시,126.5332083,33.49631111
19117,10760,수산,6,50110,제주시,126.5332083,33.49631111
19118,14719,농산물,3,50110,제주시,126.5332083,33.49631111
19119,14720,농산물,3,50110,제주시,126.5332083,33.49631111
19120,6503,농산물,3,50110,제주시,126.5332083,33.49631111
19121,14721,농산물,10,50110,제주시,126.5332083,33.49631111
19122,7497,농산물,5,50110,제주시,126.5332083,33.49631111
19123,12234,농산물,5,50110,제주시,126.5332083,33.49631111
19124,12233,기타식품,3,50110,제주시,126.5332083,33.49631111
19125,9104,농산물,7,50110,제주시,126.5332083,33.49631111
19126,10554,농산물,5,50110,제주시,126.5332083,33.49631111
19127,12249,농산물,3,50110,제주시,126.5332083,33.49631111
19128,5644,농산물,3,50110,제주시,126.5332083,33.49631111
19129,9160,수산,4,50110,제주시,126.5332083,33.49631111
19130,6493,농산물,4,50110,제주시,126.5332083,33.49631111
19131,12260,농산물,3,50110,제주시,126.5332083,33.49631111
19132,9159,농산물,3,50110,제주시,126.5332083,33.49631111
19133,14630,음반,3,50110,제주시,126.5332083,33.49631111
19134,5662,농산물,3,50110,제주시,126.5332083,33.49631111
19135,5660,농산물,3,50110,제주시,126.5332083,33.49631111
19136,14633,농산물,3,50110,제주시,126.5332083,33.49631111
19137,9158,농산물,3,50110,제주시,126.5332083,33.49631111
19138,9157,음반,3,50110,제주시,126.5332083,33.49631111
19139,5659,농산물,3,50110,제주시,126.5332083,33.49631111
19140,5656,농산물,5,50110,제주시,126.5332083,33.49631111
19141,6971,수산,15,50110,제주시,126.5332083,33.49631111
19142,9156,음료,4,50110,제주시,126.5332083,33.49631111
19143,12258,농산물,3,50110,제주시,126.5332083,33.49631111
19144,12257,농산물,15,50110,제주시,126.5332083,33.49631111
19145,12256,농산물,7,50110,제주시,126.5332083,33.49631111
19146,10742,농산물,3,50110,제주시,126.5332083,33.49631111
19147,14637,농산물,3,50110,제주시,126.5332083,33.49631111
19148,10741,농산물,4,50110,제주시,126.5332083,33.49631111
19149,7475,농산물,3,50110,제주시,126.5332083,33.49631111
19150,9172,음료,14,50110,제주시,126.5332083,33.49631111
19151,9170,음료,3,50110,제주시,126.5332083,33.49631111
19152,14613,농산물,4,50110,제주시,126.5332083,33.49631111
19153,10734,음료,3,50110,제주시,126.5332083,33.49631111
19154,5673,축산,5,50110,제주시,126.5332083,33.49631111
19155,9169,농산물,3,50110,제주시,126.5332083,33.49631111
19156,9168,농산물,4,50110,제주시,126.5332083,33.49631111
19157,5671,농산물,4,50110,제주시,126.5332083,33.49631111
19158,14618,농산물,3,50110,제주시,126.5332083,33.49631111
19159,10737,농산물,3,50110,제주시,126.5332083,33.49631111
19160,9166,농산물,3,50110,제주시,126.5332083,33.49631111
19161,10739,농산물,3,50110,제주시,126.5332083,33.49631111
19162,6973,농산물,4,50110,제주시,126.5332083,33.49631111
19163,12268,농산물,3,50110,제주시,126.5332083,33.49631111
19164,12266,음료,3,50110,제주시,126.5332083,33.49631111
19165,7473,농산물,3,50110,제주시,126.5332083,33.49631111
19166,12265,축산,4,50110,제주시,126.5332083,33.49631111
19167,12264,농산물,3,50110,제주시,126.5332083,33.49631111
19168,14675,수산,3,50110,제주시,126.5332083,33.49631111
19169,14638,농산물,3,50110,제주시,126.5332083,33.49631111
19170,14640,농산물,3,50110,제주시,126.5332083,33.49631111
19171,9147,농산물,3,50110,제주시,126.5332083,33.49631111
19172,10747,농산물,4,50110,제주시,126.5332083,33.49631111
19173,9145,농산물,3,50110,제주시,126.5332083,33.49631111
19174,14662,가공식품,3,50110,제주시,126.5332083,33.49631111
19175,14664,농산물,6,50110,제주시,126.5332083,33.49631111
19176,10748,농산물,5,50110,제주시,126.5332083,33.49631111
19177,9143,기타화장품/미용,3,50110,제주시,126.5332083,33.49631111
19178,6499,농산물,3,50110,제주시,126.5332083,33.49631111
19179,14666,농산물,5,50110,제주시,126.5332083,33.49631111
19180,7480,농산물,3,50110,제주시,126.5332083,33.49631111
19181,9141,농산물,3,50110,제주시,126.5332083,33.49631111
19182,14668,농산물,7,50110,제주시,126.5332083,33.49631111
19183,5646,음반,3,50110,제주시,126.5332083,33.49631111
19184,14670,농산물,3,50110,제주시,126.5332083,33.49631111
19185,5645,농산물,37,50110,제주시,126.5332083,33.49631111
19186,14673,수산,3,50110,제주시,126.5332083,33.49631111
19187,6970,농산물,4,50110,제주시,126.5332083,33.49631111
19188,14659,기타패션의류,8,50110,제주시,126.5332083,33.49631111
19189,14639,음반,3,50110,제주시,126.5332083,33.49631111
19190,5647,농산물,3,50110,제주시,126.5332083,33.49631111
19191,14656,농산물,3,50110,제주시,126.5332083,33.49631111
19192,5655,농산물,4,50110,제주시,126.5332083,33.49631111
19193,10746,농산물,4,50110,제주시,126.5332083,33.49631111
19194,9153,수산,10,50110,제주시,126.5332083,33.49631111
19195,9152,가공식품,3,50110,제주시,126.5332083,33.49631111
19196,14643,농산물,5,50110,제주시,126.5332083,33.49631111
19197,6495,농산물,3,50110,제주시,126.5332083,33.49631111
19198,5654,농산물,8,50110,제주시,126.5332083,33.49631111
19199,14645,축산,15,50110,제주시,126.5332083,33.49631111
19200,14646,농산물,3,50110,제주시,126.5332083,33.49631111
19201,5653,농산물,5,50110,제주시,126.5332083,33.49631111
19202,9151,농산물,4,50110,제주시,126.5332083,33.49631111
19203,14648,농산물,4,50110,제주시,126.5332083,33.49631111
19204,12254,농산물,3,50110,제주시,126.5332083,33.49631111
19205,6496,농산물,5,50110,제주시,126.5332083,33.49631111
19206,5652,농산물,3,50110,제주시,126.5332083,33.49631111
19207,9148,농산물,52,50110,제주시,126.5332083,33.49631111
19208,14655,수산,3,50110,제주시,126.5332083,33.49631111
19209,14657,농산물,3,50110,제주시,126.5332083,33.49631111
19210,15004,농산물,3,50110,제주시,126.5332083,33.49631111
19211,13998,농산물,3,50110,제주시,126.5332083,33.49631111
19212,12565,농산물,4,50110,제주시,126.5332083,33.49631111
19213,10010,농산물,3,50110,제주시,126.5332083,33.49631111
19214,7222,농산물,3,50110,제주시,126.5332083,33.49631111
19215,13321,농산물,3,50110,제주시,126.5332083,33.49631111
19216,6113,수산,4,50110,제주시,126.5332083,33.49631111
19217,12862,농산물,4,50110,제주시,126.5332083,33.49631111
19218,13324,농산물,3,50110,제주시,126.5332083,33.49631111
19219,10008,농산물,4,50110,제주시,126.5332083,33.49631111
19220,12863,과자,9,50110,제주시,126.5332083,33.49631111
19221,6282,농산물,3,50110,제주시,126.5332083,33.49631111
19222,13325,농산물,3,50110,제주시,126.5332083,33.49631111
19223,13326,농산물,8,50110,제주시,126.5332083,33.49631111
19224,13327,농산물,4,50110,제주시,126.5332083,33.49631111
19225,10006,농산물,3,50110,제주시,126.5332083,33.49631111
19226,13330,농산물,3,50110,제주시,126.5332083,33.49631111
19227,10005,농산물,4,50110,제주시,126.5332083,33.49631111
19228,6285,농산물,4,50110,제주시,126.5332083,33.49631111
19229,6284,농산물,3,50110,제주시,126.5332083,33.49631111
19230,12864,농산물,4,50110,제주시,126.5332083,33.49631111
19231,6114,농산물,3,50110,제주시,126.5332083,33.49631111
19232,10012,수산,3,50110,제주시,126.5332083,33.49631111
19233,10024,냉동/간편조리식품,4,50110,제주시,126.5332083,33.49631111
19234,6121,농산물,4,50110,제주시,126.5332083,33.49631111
19235,10023,농산물,4,50110,제주시,126.5332083,33.49631111
19236,10348,농산물,4,50110,제주시,126.5332083,33.49631111
19237,7121,농산물,3,50110,제주시,126.5332083,33.49631111
19238,13311,농산물,5,50110,제주시,126.5332083,33.49631111
19239,13313,농산물,3,50110,제주시,126.5332083,33.49631111
19240,12867,농산물,4,50110,제주시,126.5332083,33.49631111
19241,10017,농산물,10,50110,제주시,126.5332083,33.49631111
19242,12866,반려동물,7,50110,제주시,126.5332083,33.49631111
19243,7220,농산물,3,50110,제주시,126.5332083,33.49631111
19244,7120,농산물,3,50110,제주시,126.5332083,33.49631111
19245,6115,농산물,5,50110,제주시,126.5332083,33.49631111
19246,10013,농산물,4,50110,제주시,126.5332083,33.49631111
19247,12865,농산물,7,50110,제주시,126.5332083,33.49631111
19248,13316,농산물,7,50110,제주시,126.5332083,33.49631111
19249,13317,수산,3,50110,제주시,126.5332083,33.49631111
19250,13332,농산물,3,50110,제주시,126.5332083,33.49631111
19251,13333,농산물,3,50110,제주시,126.5332083,33.49631111
19252,13334,농산물,3,50110,제주시,126.5332083,33.49631111
19253,10004,농산물,3,50110,제주시,126.5332083,33.49631111
19254,12853,농산물,3,50110,제주시,126.5332083,33.49631111
19255,9997,농산물,4,50110,제주시,126.5332083,33.49631111
19256,10359,과자,4,50110,제주시,126.5332083,33.49631111
19257,6287,농산물,4,50110,제주시,126.5332083,33.49631111
19258,10360,농산물,3,50110,제주시,126.5332083,33.49631111
19259,7225,농산물,3,50110,제주시,126.5332083,33.49631111
19260,12851,가공식품,4,50110,제주시,126.5332083,33.49631111
19261,7118,농산물,3,50110,제주시,126.5332083,33.49631111
19262,13357,수산,7,50110,제주시,126.5332083,33.49631111
19263,13358,기타식품,5,50110,제주시,126.5332083,33.49631111
19264,9994,농산물,5,50110,제주시,126.5332083,33.49631111
19265,12849,농산물,3,50110,제주시,126.5332083,33.49631111
19266,12848,농산물,3,50110,제주시,126.5332083,33.49631111
19267,13362,농산물,3,50110,제주시,126.5332083,33.49631111
19268,7229,농산물,3,50110,제주시,126.5332083,33.49631111
19269,13363,농산물,3,50110,제주시,126.5332083,33.49631111
19270,13365,음료,5,50110,제주시,126.5332083,33.49631111
19271,10358,농산물,3,50110,제주시,126.5332083,33.49631111
19272,10347,농산물,17,50110,제주시,126.5332083,33.49631111
19273,13350,농산물,3,50110,제주시,126.5332083,33.49631111
19274,13349,기타패션의류,4,50110,제주시,126.5332083,33.49631111
19275,10355,농산물,3,50110,제주시,126.5332083,33.49631111
19276,13335,음반,3,50110,제주시,126.5332083,33.49631111
19277,10003,농산물,3,50110,제주시,126.5332083,33.49631111
19278,6104,농산물,6,50110,제주시,126.5332083,33.49631111
19279,13338,농산물,3,50110,제주시,126.5332083,33.49631111
19280,6103,신발,4,50110,제주시,126.5332083,33.49631111
19281,13340,농산물,3,50110,제주시,126.5332083,33.49631111
19282,13341,농산물,6,50110,제주시,126.5332083,33.49631111
19283,6101,농산물,4,50110,제주시,126.5332083,33.49631111
19284,13344,농산물,5,50110,제주시,126.5332083,33.49631111
19285,10002,농산물,6,50110,제주시,126.5332083,33.49631111
19286,13345,농산물,5,50110,제주시,126.5332083,33.49631111
19287,12858,농산물,3,50110,제주시,126.5332083,33.49631111
19288,10000,농산물,3,50110,제주시,126.5332083,33.49631111
19289,12857,농산물,3,50110,제주시,126.5332083,33.49631111
19290,12856,음료,4,50110,제주시,126.5332083,33.49631111
19291,12855,축산,3,50110,제주시,126.5332083,33.49631111
19292,7223,농산물,6,50110,제주시,126.5332083,33.49631111
19293,13308,농산물,3,50110,제주시,126.5332083,33.49631111
19294,10026,농산물,7,50110,제주시,126.5332083,33.49631111
19295,13307,농산물,4,50110,제주시,126.5332083,33.49631111
19296,10059,음반,3,50110,제주시,126.5332083,33.49631111
19297,13272,농산물,5,50110,제주시,126.5332083,33.49631111
19298,7210,기타식품,3,50110,제주시,126.5332083,33.49631111
19299,6133,농산물,5,50110,제주시,126.5332083,33.49631111
19300,13274,음료,3,50110,제주시,126.5332083,33.49631111
19301,13275,농산물,6,50110,제주시,126.5332083,33.49631111
19302,10057,농산물,3,50110,제주시,126.5332083,33.49631111
19303,13276,농산물,3,50110,제주시,126.5332083,33.49631111
19304,12894,농산물,4,50110,제주시,126.5332083,33.49631111
19305,10055,농산물,3,50110,제주시,126.5332083,33.49631111
19306,10054,농산물,3,50110,제주시,126.5332083,33.49631111
19307,7211,농산물,4,50110,제주시,126.5332083,33.49631111
19308,12893,가공식품,4,50110,제주시,126.5332083,33.49631111
19309,13279,농산물,3,50110,제주시,126.5332083,33.49631111
19310,12891,농산물,3,50110,제주시,126.5332083,33.49631111
19311,12890,농산물,3,50110,제주시,126.5332083,33.49631111
19312,7128,농산물,3,50110,제주시,126.5332083,33.49631111
19313,10060,농산물,3,50110,제주시,126.5332083,33.49631111
19314,10335,농산물,3,50110,제주시,126.5332083,33.49631111
19315,13270,음반,3,50110,제주시,126.5332083,33.49631111
19316,12895,농산물,7,50110,제주시,126.5332083,33.49631111
19317,10329,농산물,5,50110,제주시,126.5332083,33.49631111
19318,10330,농산물,3,50110,제주시,126.5332083,33.49631111
19319,12902,농산물,3,50110,제주시,126.5332083,33.49631111
19320,12900,농산물,3,50110,제주시,126.5332083,33.49631111
19321,10069,농산물,4,50110,제주시,126.5332083,33.49631111
19322,10068,음반,3,50110,제주시,126.5332083,33.49631111
19323,10067,농산물,6,50110,제주시,126.5332083,33.49631111
19324,10065,음료,8,50110,제주시,126.5332083,33.49631111
19325,13255,농산물,3,50110,제주시,126.5332083,33.49631111
19326,13256,가공식품,6,50110,제주시,126.5332083,33.49631111
19327,13257,농산물,3,50110,제주시,126.5332083,33.49631111
19328,13258,홈데코,4,50110,제주시,126.5332083,33.49631111
19329,6264,농산물,3,50110,제주시,126.5332083,33.49631111
19330,12898,농산물,3,50110,제주시,126.5332083,33.49631111
19331,13261,기타식품,4,50110,제주시,126.5332083,33.49631111
19332,10063,농산물,3,50110,제주시,126.5332083,33.49631111
19333,13265,농산물,15,50110,제주시,126.5332083,33.49631111
19334,13269,농산물,3,50110,제주시,126.5332083,33.49631111
19335,12846,농산물,5,50110,제주시,126.5332083,33.49631111
19336,10050,축산,3,50110,제주시,126.5332083,33.49631111
19337,10338,수산,8,50110,제주시,126.5332083,33.49631111
19338,10036,농산물,6,50110,제주시,126.5332083,33.49631111
19339,10035,농산물,3,50110,제주시,126.5332083,33.49631111
19340,12878,수산,4,50110,제주시,126.5332083,33.49631111
19341,13299,농산물,4,50110,제주시,126.5332083,33.49631111
19342,10343,농산물,3,50110,제주시,126.5332083,33.49631111
19343,6273,농산물,3,50110,제주시,126.5332083,33.49631111
19344,12874,농산물,6,50110,제주시,126.5332083,33.49631111
19345,10032,농산물,5,50110,제주시,126.5332083,33.49631111
19346,12873,농산물,3,50110,제주시,126.5332083,33.49631111
19347,13301,농산물,4,50110,제주시,126.5332083,33.49631111
19348,6122,농산물,3,50110,제주시,126.5332083,33.49631111
19349,10030,가공식품,3,50110,제주시,126.5332083,33.49631111
19350,12872,농산물,3,50110,제주시,126.5332083,33.49631111
19351,12871,농산물,3,50110,제주시,126.5332083,33.49631111
19352,10029,음료,4,50110,제주시,126.5332083,33.49631111
19353,13306,농산물,8,50110,제주시,126.5332083,33.49631111
19354,10027,농산물,3,50110,제주시,126.5332083,33.49631111
19355,13297,농산물,5,50110,제주시,126.5332083,33.49631111
19356,7126,기타디지털/가전,3,50110,제주시,126.5332083,33.49631111
19357,13296,과자,3,50110,제주시,126.5332083,33.49631111
19358,12879,축산,3,50110,제주시,126.5332083,33.49631111
19359,12887,농산물,3,50110,제주시,126.5332083,33.49631111
19360,6126,가공식품,8,50110,제주시,126.5332083,33.49631111
19361,7215,반찬,3,50110,제주시,126.5332083,33.49631111
19362,10043,음료,3,50110,제주시,126.5332083,33.49631111
19363,10339,농산물,3,50110,제주시,126.5332083,33.49631111
19364,10042,농산물,3,50110,제주시,126.5332083,33.49631111
19365,12885,농산물,3,50110,제주시,126.5332083,33.49631111
19366,12884,과자,3,50110,제주시,126.5332083,33.49631111
19367,12883,농산물,3,50110,제주시,126.5332083,33.49631111
19368,13293,가공식품,3,50110,제주시,126.5332083,33.49631111
19369,10340,농산물,3,50110,제주시,126.5332083,33.49631111
19370,10341,농산물,6,50110,제주시,126.5332083,33.49631111
19371,13294,농산물,4,50110,제주시,126.5332083,33.49631111
19372,10040,농산물,3,50110,제주시,126.5332083,33.49631111
19373,13295,농산물,8,50110,제주시,126.5332083,33.49631111
19374,10342,음료,5,50110,제주시,126.5332083,33.49631111
19375,12880,축산,16,50110,제주시,126.5332083,33.49631111
19376,10037,냉동/간편조리식품,4,50110,제주시,126.5332083,33.49631111
19377,12903,농산물,3,50110,제주시,126.5332083,33.49631111
19378,7115,수산,4,50110,제주시,126.5332083,33.49631111
19379,13367,농산물,7,50110,제주시,126.5332083,33.49631111
19380,10387,농산물,5,50110,제주시,126.5332083,33.49631111
19381,9935,음료,4,50110,제주시,126.5332083,33.49631111
19382,12811,농산물,4,50110,제주시,126.5332083,33.49631111
19383,13446,농산물,11,50110,제주시,126.5332083,33.49631111
19384,9934,농산물,3,50110,제주시,126.5332083,33.49631111
19385,13447,농산물,8,50110,제주시,126.5332083,33.49631111
19386,13448,음료,3,50110,제주시,126.5332083,33.49631111
19387,13443,농산물,3,50110,제주시,126.5332083,33.49631111
19388,9933,농산물,3,50110,제주시,126.5332083,33.49631111
19389,6076,농산물,3,50110,제주시,126.5332083,33.49631111
19390,9932,농산물,31,50110,제주시,126.5332083,33.49631111
19391,13452,기타식품,5,50110,제주시,126.5332083,33.49631111
19392,6075,농산물,5,50110,제주시,126.5332083,33.49631111
19393,12809,농산물,3,50110,제주시,126.5332083,33.49631111
19394,9929,농산물,4,50110,제주시,126.5332083,33.49631111
19395,6307,축산,15,50110,제주시,126.5332083,33.49631111
19396,13449,농산물,3,50110,제주시,126.5332083,33.49631111
19397,12813,농산물,8,50110,제주시,126.5332083,33.49631111
19398,13442,농산물,3,50110,제주시,126.5332083,33.49631111
19399,13441,농산물,16,50110,제주시,126.5332083,33.49631111
19400,13428,음료,3,50110,제주시,126.5332083,33.49631111
19401,10382,농산물,3,50110,제주시,126.5332083,33.49631111
19402,13429,음료,3,50110,제주시,126.5332083,33.49631111
19403,13430,농산물,3,50110,제주시,126.5332083,33.49631111
19404,6078,농산물,3,50110,제주시,126.5332083,33.49631111
19405,13432,농산물,3,50110,제주시,126.5332083,33.49631111
19406,6306,음료,10,50110,제주시,126.5332083,33.49631111
19407,7250,농산물,4,50110,제주시,126.5332083,33.49631111
19408,9944,수산,6,50110,제주시,126.5332083,33.49631111
19409,9943,농산물,3,50110,제주시,126.5332083,33.49631111
19410,9942,농산물,3,50110,제주시,126.5332083,33.49631111
19411,13436,농산물,3,50110,제주시,126.5332083,33.49631111
19412,13437,농산물,4,50110,제주시,126.5332083,33.49631111
19413,9941,음반,3,50110,제주시,126.5332083,33.49631111
19414,10384,농산물,3,50110,제주시,126.5332083,33.49631111
19415,6077,농산물,4,50110,제주시,126.5332083,33.49631111
19416,10385,농산물,3,50110,제주시,126.5332083,33.49631111
19417,13457,농산물,7,50110,제주시,126.5332083,33.49631111
19418,9927,농산물,3,50110,제주시,126.5332083,33.49631111
19419,13459,농산물,4,50110,제주시,126.5332083,33.49631111
19420,9925,농산물,3,50110,제주시,126.5332083,33.49631111
19421,12801,농산물,3,50110,제주시,126.5332083,33.49631111
19422,10392,농산물,4,50110,제주시,126.5332083,33.49631111
19423,7102,농산물,6,50110,제주시,126.5332083,33.49631111
19424,10395,농산물,4,50110,제주시,126.5332083,33.49631111
19425,6059,농산물,4,50110,제주시,126.5332083,33.49631111
19426,13485,농산물,3,50110,제주시,126.5332083,33.49631111
19427,13486,음반,3,50110,제주시,126.5332083,33.49631111
19428,6055,농산물,4,50110,제주시,126.5332083,33.49631111
19429,13489,기타패션의류,5,50110,제주시,126.5332083,33.49631111
19430,13490,농산물,3,50110,제주시,126.5332083,33.49631111
19431,9917,음반,9,50110,제주시,126.5332083,33.49631111
19432,10396,농산물,4,50110,제주시,126.5332083,33.49631111
19433,13491,농산물,7,50110,제주시,126.5332083,33.49631111
19434,7255,농산물,3,50110,제주시,126.5332083,33.49631111
19435,9915,농산물,6,50110,제주시,126.5332083,33.49631111
19436,12797,농산물,3,50110,제주시,126.5332083,33.49631111
19437,12796,농산물,3,50110,제주시,126.5332083,33.49631111
19438,7253,농산물,4,50110,제주시,126.5332083,33.49631111
19439,6079,건강식품,9,50110,제주시,126.5332083,33.49631111
19440,9922,농산물,3,50110,제주시,126.5332083,33.49631111
19441,12803,음반,4,50110,제주시,126.5332083,33.49631111
19442,12807,농산물,5,50110,제주시,126.5332083,33.49631111
19443,9923,농산물,6,50110,제주시,126.5332083,33.49631111
19444,6072,농산물,4,50110,제주시,126.5332083,33.49631111
19445,13465,농산물,5,50110,제주시,126.5332083,33.49631111
19446,6069,농산물,5,50110,제주시,126.5332083,33.49631111
19447,6066,농산물,4,50110,제주시,126.5332083,33.49631111
19448,13469,농산물,3,50110,제주시,126.5332083,33.49631111
19449,13470,가공식품,4,50110,제주시,126.5332083,33.49631111
19450,13471,농산물,3,50110,제주시,126.5332083,33.49631111
19451,13472,농산물,3,50110,제주시,126.5332083,33.49631111
19452,13473,축산,4,50110,제주시,126.5332083,33.49631111
19453,13474,농산물,4,50110,제주시,126.5332083,33.49631111
19454,6065,농산물,5,50110,제주시,126.5332083,33.49631111
19455,13476,농산물,3,50110,제주시,126.5332083,33.49631111
19456,10390,기타패션의류,6,50110,제주시,126.5332083,33.49631111
19457,12805,농산물,3,50110,제주시,126.5332083,33.49631111
19458,6064,농산물,3,50110,제주시,126.5332083,33.49631111
19459,12802,농산물,3,50110,제주시,126.5332083,33.49631111
19460,7104,농산물,3,50110,제주시,126.5332083,33.49631111
19461,13426,기타식품,3,50110,제주시,126.5332083,33.49631111
19462,12819,농산물,3,50110,제주시,126.5332083,33.49631111
19463,9975,농산물,3,50110,제주시,126.5332083,33.49631111
19464,9974,농산물,3,50110,제주시,126.5332083,33.49631111
19465,9973,농산물,3,50110,제주시,126.5332083,33.49631111
19466,9972,농산물,6,50110,제주시,126.5332083,33.49631111
19467,13385,농산물,4,50110,제주시,126.5332083,33.49631111
19468,9971,농산물,3,50110,제주시,126.5332083,33.49631111
19469,7237,문화컨텐츠,5,50110,제주시,126.5332083,33.49631111
19470,13386,음반,4,50110,제주시,126.5332083,33.49631111
19471,13387,농산물,3,50110,제주시,126.5332083,33.49631111
19472,13388,농산물,3,50110,제주시,126.5332083,33.49631111
19473,7239,농산물,4,50110,제주시,126.5332083,33.49631111
19474,13390,농산물,3,50110,제주시,126.5332083,33.49631111
19475,6091,농산물,3,50110,제주시,126.5332083,33.49631111
19476,13392,농산물,3,50110,제주시,126.5332083,33.49631111
19477,13393,음반,4,50110,제주시,126.5332083,33.49631111
19478,10372,농산물,3,50110,제주시,126.5332083,33.49631111
19479,6089,농산물,4,50110,제주시,126.5332083,33.49631111
19480,13381,음반,3,50110,제주시,126.5332083,33.49631111
19481,7241,농산물,3,50110,제주시,126.5332083,33.49631111
19482,12835,네일케어,3,50110,제주시,126.5332083,33.49631111
19483,9976,농산물,4,50110,제주시,126.5332083,33.49631111
19484,12843,농산물,3,50110,제주시,126.5332083,33.49631111
19485,9986,수산,3,50110,제주시,126.5332083,33.49631111
19486,10366,농산물,3,50110,제주시,126.5332083,33.49631111
19487,6289,음반,3,50110,제주시,126.5332083,33.49631111
19488,10368,농산물,3,50110,제주시,126.5332083,33.49631111
